

param n:=101;
param: w :=
1    1  
2    0.92387953251
3    0.70710678118
4    0.38268343236
5    0
6   -0.38268343236
7   -0.70710678118
8   -0.92387953251
9    -1;

param: w1 :=
1    0  
2   0.38268343236
3    0.70710678118
4   0.92387953251
5    1
6   -0.92387953251
8   -0.70710678118
7   -0.38268343236
9    0;                

param: E : l :=
1    2    202.441349530947
2    3    209.00059808596714
3    4    181.19119735732255
4    5    6.363961030678928
6    7    56.94295391046926
7    8    29.34706118165838
8    9    68.66039615340316
9    10    97.76630298993808
10    11    32.89376840726422
11    12    46.024450023600004
12    13    72.12489168102785
13    14    87.75676612105272
14    15    73.37574531137656
15    16    138.21088958566037
16    17    37.90118731569585
17    12    24.382370681294443
15    18    32.74522865914153
18    19    52.652160449501025
19    20    67.04662556758542
20    21    28.570089254787824
21    22    27.018512172212592
22    23    18.560711194198863
23    24    46.56715580657023
25    22    140.3041339378953
26    21    196.32880583389195
27    28    49.20619879609564
28    29    42.793106922027135
29    20    109.38464243228624
29    30    115.31695452057494
31    28    53.22593352952494
18    32    115.41338743854249
32    30    32.5000000001791
33    19    57.84678037766205
14    34    105.4620784925501
34    35    34.471002306664616
35    36    34.82097069262597
36    37    37.476659402887016
37    38    25.347583711392563
38    39    54.31620384361718
40    41    16.286497475345506
41    42    65.69056248853815
42    43    26.92582403567252
43    44    67.04103221162394
44    35    38.60051813213027
36    40    33.44398301558764
37    45    47.75981574503821
45    46    25
46    38    47.1221816137734
36    47    79.69473006416422
47    48    26.100766272276374
48    30    35.20298282807127
32    49    43.660622991432454
48    50    151.71354586852158
12    51    59.033888572581766
51    52    67.60177512462228
52    53    60.63827174318213
53    54    27.202941017470888
54    55    28.792360097775937
55    13    72.91776189653656
14    56    68.46349392282775
56    57    22.203603310713127
57    58    17.72004514756283
58    59    23.08679276034291
59    53    73.76313442364011
58    54    73.75635565814106
57    55    77.23341245859851
56    60    52.886671288586136
59    61    91.09335870413386
61    62    36.76955262126989
51    63    65.55150646628954
11    63    64.1346240350583
64    63    33.06055051056269
64    65    74.67261881037788
66    67    62.09669878528006
67    68    57.48912940721924
68    65    22.02271554461488
65    69    108.37435120913067
69    70    58.54912467315416
70    71    63.285069329650526
71    72    105.07616285249676
72    73    64.07027391949569
73    10    78.74801584792237
73    74    52.08646657242167
74    75    26.248809496955296
75    76    21.095023109728988
76    77    22.561028345356956
77    78    65.51335741673631
78    79    50.99999999917824
79    80    38.18376618407357
80    81    60.745370193558806
81    82    133.18408313261813
82    5    141.50088339058095
70    83    57.07889277129687
83    84    50.35871324805669
84    85    43.73785545725808
85    86    99.74467404411946
86    80    63.89053137985315
86    87    44.14748010907727
87    84    101.55294185792945
80    88    75.23961722427806
79    89    95.33624704172071
89    90    50
90    78    61.008196171609775
90    91    44.0454310906253
77    92    62.28964600912625
92    93    60.133185514885525
93    94    31.256999216294748
94    95    59.00000000046566
95    92    27.16615541441225
76    96    49.01020301983695
75    97    46.87216658057486
74    98    51.15662224971465
52    99    54.589376256285355
99    66    74.09453421180446
99    100    65.80273550531395
100    101    81.02468759592205
101    59    54.781383699642866
53    100    50.44799302342234
99    65    91.78235124476146
;

param  v:     1    2:=
1    621    99.99999999860302
2    799.5    195.49999999813735
3    980.5    299.99999999953434
4    1118    417.999999998603
5    1122.5    422.499999998603
6    1005    341.99999999813735
7    985.5    395.499999998603
8    974    422.499999998603
9    944.5    484.49999999813735
10    898    570.5
11    867    559.499999998603
12    823    545.9999999995343
13    754    524.9999999995343
14    670.5    497.9999999990687
15    692.5    427.9999999990687
16    815    491.99999999953434
17    834.5    524.499999998603
18    696.5    395.5
19    700.5    343
20    703    276
21    705    247.49999999953434
22    706    220.49999999953434
23    707.5    201.99999999860302
24    710    155.49999999953434
25    583    152.99999999906868
26    529    160.49999999860302
27    520.5    191.49999999953434
28    565    212.49999999860302
29    602    233.99999999953434
30    559    340.9999999990687
31    542    260.49999999953434
32    589    353.49999999953434
33    647    320.999999998603
34    570.5    464.49999999953434
35    539    450.499999998603
36    506.5    437.99999999953434
37    470    429.49999999953434
38    445.5    422.9999999990687
39    395    402.99999999953434
40    489    466.499999998603
41    484    481.9999999990687
42    493.5    546.9999999995343
43    519.5    553.9999999995343
44    528    487.49999999953434
45    454    474.49999999953434
46    430    467.49999999953434
47    517    358.99999999953434
48    524.5    333.99999999953434
49    606.5    313.49999999953434
50    383.5    277.99999999953434
51    797    598.9999999995343
52    764    657.9999999995343
53    705    643.9999999995343
54    713    617.9999999995343
55    723    590.9999999995343
56    649    563
57    646    584.9999999995343
58    641    602.0000000004657
59    634    623.9999999995343
60    598    549.0000000004657
61    547    596.9999999995343
62    561    563
63    858    622.9999999995343
64    856    656.0000000004657
65    846    730.0000000004657
66    729    781.0000000004657
67    789    764.9999999995343
68    845    751.9999999995343
69    918    811.0000000004657
70    976    819
71    982    755.9999999995343
72    978    651.0000000004657
73    975    586.9999999995343
74    1027    589.9999999995343
75    1052    598
76    1073    600
77    1095    605
78    1159    619.0000000004657
79    1183    663.9999999995343
80    1210    690.9999999995343
81    1243    640
82    1236    507.00000000046566
83    1033    816.0000000004657
84    1083    822.0000000004657
85    1126    830.0000000004657
86    1169    739.9999999995343
87    1126    730.0000000004657
88    1279    721.0000000004657
89    1208    571.9999999995343
90    1160    557.9999999995343
91    1162    514
92    1089    543.0000000004657
93    1085    482.9999999990687
94    1116    487
95    1116    546.0000000004657
96    1072    550.9999999995343
97    1043    643.9999999995343
98    1023    538.9999999995343
99    756    712
100    693    693.0000000004657
101    614    675
;
