0	1	1	-2.44929359829471e-16
1	2	-0.707106781186548	0.707106781186548
2	3	1	-2.44929359829471e-16
3	4	0.707106781186547	-0.707106781186548
4	5	1	-2.44929359829471e-16
5	6	0.707106781186548	0.707106781186548
6	7	6.12323399573677e-17	1
7	8	-0.707106781186548	0.707106781186548
8	9	-0.707106781186548	0.707106781186548
9	10	-0.707106781186548	-0.707106781186548
10	11	-0.707106781186548	0.707106781186548
11	12	-1	1.22464679914735e-16
12	13	0.707106781186547	-0.707106781186548
13	14	-1	1.22464679914735e-16
14	15	-1.83697019872103e-16	-1
15	0	-1.83697019872103e-16	-1
0	16	0.707106781186548	0.707106781186548
16	15	-1	1.22464679914735e-16
15	2	0.707106781186548	0.707106781186548
2	16	-0.707106781186548	-0.707106781186548
16	1	0.707106781186547	-0.707106781186548
1	3	0.707106781186548	0.707106781186548
3	7	0.707106781186548	0.707106781186548
7	10	-1	1.22464679914735e-16
13	10	0.707106781186548	0.707106781186548
13	11	6.12323399573677e-17	1
8	10	-1	1.22464679914735e-16
17	10	6.12323399573677e-17	1
17	18	1	-2.44929359829471e-16
17	19	-0.707106781186548	-0.707106781186548
19	13	-0.707106781186548	0.707106781186548
19	20	-1	1.22464679914735e-16
12	21	-1.83697019872103e-16	-1
9	22	1	-2.44929359829471e-16
22	8	-1.83697019872103e-16	-1
8	23	0.707106781186548	0.707106781186548
23	7	-1.83697019872103e-16	-1
22	23	1	-2.44929359829471e-16
