

param n:=101;
param: w :=
1    1  
2  0.92387953251
3    0.70710678118
4   0.38268343236
5    0
6   -0.38268343236
7   -0.92387953251
8   -0.70710678118
9    -1;                

param: E : l :=
30    55    202.441349530947
55    71    209.00059808596714
71    88    181.19119735732255
88    89    6.363961030678928
74    73    56.94295391046926
73    67    29.34706118165838
67    66    68.66039615340316
66    64    97.76630298993808
64    63    32.89376840726422
63    57    46.024450023600004
57    50    72.12489168102785
50    36    87.75676612105272
36    37    73.37574531137656
37    56    138.21088958566037
56    58    37.90118731569585
58    57    24.382370681294443
37    39    32.74522865914153
39    40    52.652160449501025
40    41    67.04662556758542
41    42    28.570089254787824
42    44    27.018512172212592
44    45    18.560711194198863
45    46    46.56715580657023
24    44    140.3041339378953
16    42    196.32880583389195
13    22    49.20619879609564
22    27    42.793106922027135
27    41    109.38464243228624
27    20    115.31695452057494
18    22    53.22593352952494
39    25    115.41338743854249
25    20    32.5000000001791
34    40    57.84678037766205
36    23    105.4620784925501
23    17    34.471002306664616
17    10    34.82097069262597
10    6    37.476659402887016
6    4    25.347583711392563
4    2    54.31620384361718
8    7    16.286497475345506
7    9    65.69056248853815
9    12    26.92582403567252
12    15    67.04103221162394
15    17    38.60051813213027
10    8    33.44398301558764
6    5    47.75981574503821
5    3    25
3    4    47.1221816137734
10    11    79.69473006416422
11    14    26.100766272276374
14    20    35.20298282807127
25    28    43.660622991432454
14    1    151.71354586852158
57    54    59.033888572581766
54    52    67.60177512462228
52    43    60.63827174318213
43    47    27.202941017470888
47    48    28.792360097775937
48    50    72.91776189653656
36    35    68.46349392282775
35    33    22.203603310713127
33    32    17.72004514756283
32    31    23.08679276034291
31    43    73.76313442364011
32    47    73.75635565814106
33    48    77.23341245859851
35    26    52.886671288586136
31    19    91.09335870413386
19    21    36.76955262126989
54    62    65.55150646628954
63    62    64.1346240350583
61    62    33.06055051056269
61    60    74.67261881037788
49    53    62.09669878528006
53    59    57.48912940721924
59    60    22.02271554461488
60    65    108.37435120913067
65    69    58.54912467315416
69    72    63.285069329650526
72    70    105.07616285249676
70    68    64.07027391949569
68    64    78.74801584792237
68    76    52.08646657242167
76    79    26.248809496955296
79    81    21.095023109728988
81    85    22.561028345356956
85    92    65.51335741673631
92    96    50.99999999917824
96    98    38.18376618407357
98    100    60.745370193558806
100    99    133.18408313261813
99    89    141.50088339058095
69    77    57.07889277129687
77    82    50.35871324805669
82    91    43.73785545725808
91    95    99.74467404411946
95    98    63.89053137985315
95    90    44.14748010907727
90    82    101.55294185792945
98    101    75.23961722427806
96    97    95.33624704172071
97    93    50
93    92    61.008196171609775
93    94    44.0454310906253
85    84    62.28964600912625
84    83    60.133185514885525
83    87    31.256999216294748
87    86    59.00000000046566
86    84    27.16615541441225
81    80    49.01020301983695
79    78    46.87216658057486
76    75    51.15662224971465
52    51    54.589376256285355
51    49    74.09453421180446
51    38    65.80273550531395
38    29    81.02468759592205
29    31    54.781383699642866
43    38    50.44799302342234
51    60    91.78235124476146
;

param  v:     1    2:=
1    383.5    277.99999999953434
2    395    402.99999999953434
3    430    467.49999999953434
4    445.5    422.9999999990687
5    454    474.49999999953434
6    470    429.49999999953434
7    484    481.9999999990687
8    489    466.499999998603
9    493.5    546.9999999995343
10    506.5    437.99999999953434
11    517    358.99999999953434
12    519.5    553.9999999995343
13    520.5    191.49999999953434
14    524.5    333.99999999953434
15    528    487.49999999953434
16    529    160.49999999860302
17    539    450.499999998603
18    542    260.49999999953434
19    547    596.9999999995343
20    559    340.9999999990687
21    561    563
22    565    212.49999999860302
23    570.5    464.49999999953434
24    583    152.99999999906868
25    589    353.49999999953434
26    598    549.0000000004657
27    602    233.99999999953434
28    606.5    313.49999999953434
29    614    675
30    621    99.99999999860302
31    634    623.9999999995343
32    641    602.0000000004657
33    646    584.9999999995343
34    647    320.999999998603
35    649    563
36    670.5    497.9999999990687
37    692.5    427.9999999990687
38    693    693.0000000004657
39    696.5    395.5
40    700.5    343
41    703    276
42    705    247.49999999953434
43    705    643.9999999995343
44    706    220.49999999953434
45    707.5    201.99999999860302
46    710    155.49999999953434
47    713    617.9999999995343
48    723    590.9999999995343
49    729    781.0000000004657
50    754    524.9999999995343
51    756    712
52    764    657.9999999995343
53    789    764.9999999995343
54    797    598.9999999995343
55    799.5    195.49999999813735
56    815    491.99999999953434
57    823    545.9999999995343
58    834.5    524.499999998603
59    845    751.9999999995343
60    846    730.0000000004657
61    856    656.0000000004657
62    858    622.9999999995343
63    867    559.499999998603
64    898    570.5
65    918    811.0000000004657
66    944.5    484.49999999813735
67    974    422.499999998603
68    975    586.9999999995343
69    976    819
70    978    651.0000000004657
71    980.5    299.99999999953434
72    982    755.9999999995343
73    985.5    395.499999998603
74    1005    341.99999999813735
75    1023    538.9999999995343
76    1027    589.9999999995343
77    1033    816.0000000004657
78    1043    643.9999999995343
79    1052    598
80    1072    550.9999999995343
81    1073    600
82    1083    822.0000000004657
83    1085    482.9999999990687
84    1089    543.0000000004657
85    1095    605
86    1116    546.0000000004657
87    1116    487
88    1118    417.999999998603
89    1122.5    422.499999998603
90    1126    730.0000000004657
91    1126    830.0000000004657
92    1159    619.0000000004657
93    1160    557.9999999995343
94    1162    514
95    1169    739.9999999995343
96    1183    663.9999999995343
97    1208    571.9999999995343
98    1210    690.9999999995343
99    1236    507.00000000046566
100    1243    640
101    1279    721.0000000004657
;
