0	276	120
1	504	95
2	802	247
3	1131	127
4	1407	457
5	1366	747
6	1177	821
7	855	852
8	577	832
9	252	853
10	98	861
11	21	759
12	291	804
13	291	523
14	103	528
15	142	327
16	368	296
17	116	171
18	161	66
19	553	314
20	468	425
21	699	418
22	587	495
23	424	518
24	372	650
25	528	720
26	767	740
27	631	899
28	838	894
29	886	781
30	870	648
31	772	568
32	911	562
33	1013	697
34	786	368
35	542	365
36	516	196
37	765	45
38	853	353
39	1083	309
40	1289	22
41	1406	44
42	1288	503
43	1230	626
44	1070	534
45	1236	710
46	862	410
47	823	415
48	829	463
49	851	490
