0	1	202.441349530947
1	2	209.000598085967
2	3	181.191197357323
3	4	6.36396103067893
5	6	56.9429539104693
6	7	29.3470611816584
7	8	68.6603961534032
8	9	97.7663029899381
9	10	32.8937684072642
10	11	46.0244500236000
11	12	72.1248916810279
12	13	87.7567661210527
13	14	73.3757453113766
14	15	138.210889585660
15	16	37.9011873156959
16	11	24.3823706812944
14	17	32.7452286591415
17	18	52.6521604495010
18	19	67.0466255675854
19	20	28.5700892547878
20	21	27.0185121722126
21	22	18.5607111941989
22	23	46.5671558065702
24	21	140.304133937895
25	20	196.328805833892
26	27	49.2061987960956
27	28	42.7931069220271
28	19	109.384642432286
28	29	115.316954520575
30	27	53.2259335295249
17	31	115.413387438542
31	29	32.5000000001791
32	18	57.8467803776621
13	33	105.462078492550
33	34	34.4710023066646
34	35	34.8209706926260
35	36	37.4766594028870
36	37	25.3475837113926
37	38	54.3162038436172
39	40	16.2864974753455
40	41	65.6905624885382
41	42	26.9258240356725
42	43	67.0410322116239
43	34	38.6005181321303
35	39	33.4439830155876
36	44	47.7598157450382
44	45	25
45	37	47.1221816137734
35	46	79.6947300641642
46	47	26.1007662722764
47	29	35.2029828280713
31	48	43.6606229914325
47	49	151.713545868522
11	50	59.0338885725818
50	51	67.6017751246223
51	52	60.6382717431821
52	53	27.2029410174709
53	54	28.7923600977759
54	12	72.9177618965366
13	55	68.4634939228278
55	56	22.2036033107131
56	57	17.7200451475628
57	58	23.0867927603429
58	52	73.7631344236401
57	53	73.7563556581411
56	54	77.2334124585985
55	59	52.8866712885861
58	60	91.0933587041339
60	61	36.7695526212699
50	62	65.5515064662895
10	62	64.1346240350583
63	62	33.0605505105627
63	64	74.6726188103779
65	66	62.0966987852801
66	67	57.4891294072192
67	64	22.0227155446149
64	68	108.374351209131
68	69	58.5491246731542
69	70	63.2850693296505
70	71	105.076162852497
71	72	64.0702739194957
72	9	78.7480158479224
72	73	52.0864665724217
73	74	26.2488094969553
74	75	21.0950231097290
75	76	22.5610283453570
76	77	65.5133574167363
77	78	50.9999999991782
78	79	38.1837661840736
79	80	60.7453701935588
80	81	133.184083132618
81	4	141.500883390581
69	82	57.0788927712969
82	83	50.3587132480567
83	84	43.7378554572581
84	85	99.7446740441195
85	79	63.8905313798532
85	86	44.1474801090773
86	83	101.552941857929
79	87	75.2396172242781
78	88	95.3362470417207
88	89	50
89	77	61.0081961716098
89	90	44.0454310906253
76	91	62.2896460091263
91	92	60.1331855148855
92	93	31.2569992162947
93	94	59.0000000004657
94	91	27.1661554144123
75	95	49.0102030198370
74	96	46.8721665805749
73	97	51.1566222497147
51	98	54.5893762562854
98	65	74.0945342118045
98	99	65.8027355053140
99	100	81.0246875959221
100	58	54.7813836996429
52	99	50.4479930234223
98	64	91.7823512447615
