1	2	1	-2.44929359829471e-16
4	5	1	-2.44929359829471e-16
5	6	1	-2.44929359829471e-16
6	7	1	-2.44929359829471e-16
7	8	1	-2.44929359829471e-16
8	9	-1.83697019872103e-16	-1
9	10	-1.83697019872103e-16	-1
10	11	-1.83697019872103e-16	-1
11	12	0.707106781186547	-0.707106781186548
12	13	0.707106781186547	-0.707106781186548
13	15	0.707106781186547	-0.707106781186548
15	16	-1.83697019872103e-16	-1
16	17	-1.83697019872103e-16	-1
17	18	-0.707106781186548	-0.707106781186548
18	19	-0.707106781186548	-0.707106781186548
19	20	-0.707106781186548	-0.707106781186548
3	4	0.707106781186547	-0.707106781186548
21	8	-1	1.22464679914735e-16
21	22	1	-2.44929359829471e-16
22	23	-1.83697019872103e-16	-1
23	24	-1.83697019872103e-16	-1
24	25	-1.83697019872103e-16	-1
25	26	-1.83697019872103e-16	-1
26	15	-1	1.22464679914735e-16
26	27	-1.83697019872103e-16	-1
27	16	-1	1.22464679914735e-16
28	29	6.12323399573677e-17	1
29	30	6.12323399573677e-17	1
30	31	6.12323399573677e-17	1
31	32	-1	1.22464679914735e-16
32	22	-0.707106781186548	-0.707106781186548
33	31	-1	1.22464679914735e-16
33	34	1	-2.44929359829471e-16
34	35	0.707106781186547	-0.707106781186548
35	36	0.707106781186548	0.707106781186548
36	37	-0.707106781186548	0.707106781186548
37	34	-1	1.22464679914735e-16
38	39	1	-2.44929359829471e-16
39	40	1	-2.44929359829471e-16
40	41	1	-2.44929359829471e-16
41	42	0.707106781186548	0.707106781186548
42	43	0.707106781186548	0.707106781186548
44	45	-1.83697019872103e-16	-1
45	46	0.707106781186547	-0.707106781186548
46	47	-1.83697019872103e-16	-1
48	47	0.707106781186548	0.707106781186548
48	49	-1.83697019872103e-16	-1
49	50	0.707106781186547	-0.707106781186548
51	50	6.12323399573677e-17	1
52	51	6.12323399573677e-17	1
52	53	-1.83697019872103e-16	-1
53	54	-0.707106781186548	-0.707106781186548
54	55	-0.707106781186548	0.707106781186548
55	56	-0.707106781186548	0.707106781186548
56	57	-0.707106781186548	0.707106781186548
57	58	-0.707106781186548	0.707106781186548
58	59	-0.707106781186548	0.707106781186548
59	60	-0.707106781186548	0.707106781186548
60	61	-0.707106781186548	0.707106781186548
61	62	6.12323399573677e-17	1
62	63	6.12323399573677e-17	1
63	64	6.12323399573677e-17	1
64	65	6.12323399573677e-17	1
