0	1	0.707106781186548	0.707106781186548
1	2	0.707106781186548	0.707106781186548
2	3	0.707106781186548	0.707106781186548
3	4	0.707106781186548	0.707106781186548
5	6	6.12323399573677e-17	1
6	7	-0.707106781186548	0.707106781186548
7	8	-0.707106781186548	0.707106781186548
8	9	-0.707106781186548	0.707106781186548
9	10	-1	1.22464679914735e-16
10	11	-1	1.22464679914735e-16
11	12	-1	1.22464679914735e-16
12	13	-1	1.22464679914735e-16
13	14	-1.83697019872103e-16	-1
14	15	0.707106781186548	0.707106781186548
15	16	0.707106781186548	0.707106781186548
16	11	-0.707106781186548	0.707106781186548
14	17	-1.83697019872103e-16	-1
17	18	-1.83697019872103e-16	-1
18	19	-1.83697019872103e-16	-1
19	20	-1.83697019872103e-16	-1
20	21	-1.83697019872103e-16	-1
21	22	-1.83697019872103e-16	-1
22	23	-1.83697019872103e-16	-1
24	21	0.707106781186548	0.707106781186548
25	20	0.707106781186548	0.707106781186548
26	27	0.707106781186548	0.707106781186548
27	28	0.707106781186548	0.707106781186548
28	19	0.707106781186548	0.707106781186548
28	29	6.12323399573677e-17	1
30	27	0.707106781186547	-0.707106781186548
17	31	-1	1.22464679914735e-16
31	29	-0.707106781186548	-0.707106781186548
32	18	1	-2.44929359829471e-16
13	33	-1	1.22464679914735e-16
33	34	-0.707106781186548	-0.707106781186548
34	35	-1	1.22464679914735e-16
35	36	-1	1.22464679914735e-16
36	37	-1	1.22464679914735e-16
37	38	-1	1.22464679914735e-16
39	40	6.12323399573677e-17	1
40	41	6.12323399573677e-17	1
41	42	1	-2.44929359829471e-16
42	43	-1.83697019872103e-16	-1
43	34	-1.83697019872103e-16	-1
35	39	-0.707106781186548	0.707106781186548
36	44	6.12323399573677e-17	1
44	45	-1	1.22464679914735e-16
45	37	-1.83697019872103e-16	-1
35	46	-1.83697019872103e-16	-1
46	47	-1.83697019872103e-16	-1
47	29	1	-2.44929359829471e-16
31	48	0.707106781186547	-0.707106781186548
47	49	-1	1.22464679914735e-16
11	50	-0.707106781186548	0.707106781186548
50	51	-0.707106781186548	0.707106781186548
51	52	-1	1.22464679914735e-16
52	53	-1.83697019872103e-16	-1
53	54	-1.83697019872103e-16	-1
54	12	0.707106781186547	-0.707106781186548
13	55	6.12323399573677e-17	1
55	56	6.12323399573677e-17	1
56	57	6.12323399573677e-17	1
57	58	6.12323399573677e-17	1
58	52	1	-2.44929359829471e-16
57	53	1	-2.44929359829471e-16
56	54	1	-2.44929359829471e-16
55	59	-1	1.22464679914735e-16
58	60	-1	1.22464679914735e-16
60	61	-1.83697019872103e-16	-1
50	62	1	-2.44929359829471e-16
10	62	6.12323399573677e-17	1
63	62	-1.83697019872103e-16	-1
63	64	6.12323399573677e-17	1
65	66	1	-2.44929359829471e-16
66	67	1	-2.44929359829471e-16
67	64	-1.83697019872103e-16	-1
64	68	0.707106781186548	0.707106781186548
68	69	1	-2.44929359829471e-16
69	70	-1.83697019872103e-16	-1
70	71	-1.83697019872103e-16	-1
71	72	-1.83697019872103e-16	-1
72	9	-1	1.22464679914735e-16
72	73	1	-2.44929359829471e-16
73	74	1	-2.44929359829471e-16
74	75	1	-2.44929359829471e-16
75	76	1	-2.44929359829471e-16
76	77	1	-2.44929359829471e-16
77	78	0.707106781186548	0.707106781186548
78	79	0.707106781186548	0.707106781186548
79	80	0.707106781186547	-0.707106781186548
80	81	-1.83697019872103e-16	-1
81	4	-0.707106781186548	-0.707106781186548
69	82	1	-2.44929359829471e-16
82	83	1	-2.44929359829471e-16
83	84	1	-2.44929359829471e-16
84	85	0.707106781186547	-0.707106781186548
85	79	0.707106781186547	-0.707106781186548
85	86	-1	1.22464679914735e-16
86	83	-0.707106781186548	0.707106781186548
79	87	0.707106781186548	0.707106781186548
78	88	-1.83697019872103e-16	-1
88	89	-1	1.22464679914735e-16
89	77	6.12323399573677e-17	1
89	90	-1.83697019872103e-16	-1
76	91	-1.83697019872103e-16	-1
91	92	-1.83697019872103e-16	-1
92	93	1	-2.44929359829471e-16
93	94	6.12323399573677e-17	1
94	91	-1	1.22464679914735e-16
75	95	-1.83697019872103e-16	-1
74	96	6.12323399573677e-17	1
73	97	-1.83697019872103e-16	-1
51	98	6.12323399573677e-17	1
98	65	6.12323399573677e-17	1
98	99	-1	1.22464679914735e-16
99	100	-1	1.22464679914735e-16
100	58	-1.83697019872103e-16	-1
52	99	6.12323399573677e-17	1
98	64	1	-2.44929359829471e-16
