0	1	6.12323399573677e-17	1
1	2	1	-2.44929359829471e-16
2	3	1	-2.44929359829471e-16
4	1	-1.83697019872103e-16	-1
5	2	-1.83697019872103e-16	-1
6	7	-1	1.22464679914735e-16
7	8	-1.83697019872103e-16	-1
8	9	1	-2.44929359829471e-16
10	8	0.707106781186547	-0.707106781186548
11	12	6.12323399573677e-17	1
12	8	6.12323399573677e-17	1
13	14	-1.83697019872103e-16	-1
14	11	-1	1.22464679914735e-16
11	15	-1	1.22464679914735e-16
15	16	-1	1.22464679914735e-16
16	17	-1	1.22464679914735e-16
17	18	-1	1.22464679914735e-16
18	19	-1	1.22464679914735e-16
19	20	-1	1.22464679914735e-16
20	21	-1	1.22464679914735e-16
21	22	-1	1.22464679914735e-16
22	23	-0.707106781186548	-0.707106781186548
23	4	-1.83697019872103e-16	-1
24	22	0.707106781186547	-0.707106781186548
25	24	-1.83697019872103e-16	-1
26	25	0.707106781186547	-0.707106781186548
27	26	6.12323399573677e-17	1
26	26	0.707106781186548	0.707106781186548
28	27	0.707106781186547	-0.707106781186548
27	23	0.707106781186547	-0.707106781186548
24	27	-1	1.22464679914735e-16
29	30	1	-2.44929359829471e-16
30	31	1	-2.44929359829471e-16
31	32	-1.83697019872103e-16	-1
32	33	0.707106781186547	-0.707106781186548
33	34	-1.83697019872103e-16	-1
34	35	-1.83697019872103e-16	-1
35	20	-1.83697019872103e-16	-1
36	34	1	-2.44929359829471e-16
37	38	-1	1.22464679914735e-16
38	30	6.12323399573677e-17	1
39	40	0.707106781186548	0.707106781186548
40	41	1	-2.44929359829471e-16
41	42	1	-2.44929359829471e-16
42	43	0.707106781186547	-0.707106781186548
43	31	-1.83697019872103e-16	-1
44	43	-1	1.22464679914735e-16
44	45	1	-2.44929359829471e-16
45	46	1	-2.44929359829471e-16
46	47	0.707106781186547	-0.707106781186548
47	48	-1.83697019872103e-16	-1
48	49	0.707106781186547	-0.707106781186548
49	50	-1.83697019872103e-16	-1
50	17	0.707106781186547	-0.707106781186548
50	51	1	-2.44929359829471e-16
51	52	6.12323399573677e-17	1
52	53	0.707106781186548	0.707106781186548
53	48	-1	1.22464679914735e-16
48	54	0.707106781186548	0.707106781186548
54	47	-0.707106781186548	0.707106781186548
47	55	1	-2.44929359829471e-16
55	53	-1.83697019872103e-16	-1
55	10	0.707106781186548	0.707106781186548
10	56	-1	1.22464679914735e-16
56	57	-1	1.22464679914735e-16
57	58	-0.707106781186548	-0.707106781186548
16	59	0.707106781186547	-0.707106781186548
59	60	0.707106781186547	-0.707106781186548
60	61	0.707106781186547	-0.707106781186548
61	62	1	-2.44929359829471e-16
62	63	-1.83697019872103e-16	-1
63	64	-1.83697019872103e-16	-1
62	65	-0.707106781186548	0.707106781186548
65	15	-0.707106781186548	0.707106781186548
59	65	0.707106781186548	0.707106781186548
65	66	1	-2.44929359829471e-16
66	67	1	-2.44929359829471e-16
14	68	-1.83697019872103e-16	-1
69	70	6.12323399573677e-17	1
70	14	-1	1.22464679914735e-16
14	71	0.707106781186548	0.707106781186548
71	72	0.707106781186547	-0.707106781186548
72	73	-1.83697019872103e-16	-1
73	74	-1.83697019872103e-16	-1
74	75	1	-2.44929359829471e-16
75	76	6.12323399573677e-17	1
76	77	0.707106781186548	0.707106781186548
77	73	-0.707106781186548	-0.707106781186548
78	20	6.12323399573677e-17	1
78	79	-0.707106781186548	-0.707106781186548
79	80	0.707106781186547	-0.707106781186548
80	81	1	-2.44929359829471e-16
81	82	6.12323399573677e-17	1
82	83	0.707106781186547	-0.707106781186548
83	84	-0.707106781186548	0.707106781186548
84	85	0.707106781186547	-0.707106781186548
85	86	6.12323399573677e-17	1
86	87	-1.83697019872103e-16	-1
87	88	0.707106781186548	0.707106781186548
88	89	0.707106781186547	-0.707106781186548
89	90	1	-2.44929359829471e-16
90	91	1	-2.44929359829471e-16
91	61	6.12323399573677e-17	1
61	92	-1	1.22464679914735e-16
92	93	-0.707106781186548	0.707106781186548
93	59	1	-2.44929359829471e-16
59	94	-1	1.22464679914735e-16
94	17	6.12323399573677e-17	1
17	95	-0.707106781186548	-0.707106781186548
95	96	-1	1.22464679914735e-16
96	97	0.707106781186548	0.707106781186548
97	95	0.707106781186547	-0.707106781186548
98	66	6.12323399573677e-17	1
66	66	0.707106781186548	0.707106781186548
67	99	-1.83697019872103e-16	-1
